index,id,title,type,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes
2615,tm476960,El testigo,MOVIE,2018,,76,tt9149838,8.1,210
2616,tm372486,All Good,MOVIE,2018,,93,tt7776430,6.5,1416
2617,tm370440,Paradox,MOVIE,2018,,73,tt7949046,3.9,711
2618,tm324204,Monster Island,MOVIE,2017,PG,80,tt6269658,4.7,728
2619,tm348467,Invisible,MOVIE,2017,,87,tt6596630,6,763
2620,tm324806,Counterpunch,MOVIE,2017,,91,tt7022034,6.7,903
2621,tm373873,Weed the People,MOVIE,2018,,98,tt7968976,7.3,332
2622,tm414447,Dear Ex,MOVIE,2018,,99,tt8443704,7.3,6143
2623,tm324588,Rory Scovel Tries Stand-Up for the First Time,MOVIE,2017,,66,tt7044010,6.7,821
2624,tm413418,Cycle,MOVIE,2018,,96,tt6627630,8.2,479
2625,tm348919,How to Stage a Coup,MOVIE,2017,,47,tt7149296,6.1,172
2626,tm445255,Qismat,MOVIE,2018,,140,tt8665634,8.1,3037
2627,tm367264,Milada,MOVIE,2017,,130,tt4554212,6.3,1302
2628,tm423950,Romina,MOVIE,2018,,74,tt6090044,2.3,2282
2629,tm351720,The Most Assassinated Woman in the World,MOVIE,2018,,102,tt6186696,5.3,1076
2630,tm350116,B. A. Pass 2,MOVIE,2017,,136,tt8581230,2.2,475
2631,tm314939,Kalushi : The Story of Solomon Mahlangu,MOVIE,2017,,106,tt5560694,6.5,309
2632,tm418894,Franco Escamilla: Por La AnÃ©cdota,MOVIE,2018,,66,tt8467922,6.9,302
2633,tm279017,"Michael Bolton's Big, Sexy Valentine's Day Special",MOVIE,2017,,54,tt6343706,6.7,2102
2634,tm558730,A Champion Heart,MOVIE,2018,G,90,tt4738912,5.9,395
2635,tm344995,The Russian Revolution,MOVIE,2017,,47,tt7094352,6.5,642
2636,tm426117,On My Skin,MOVIE,2018,,100,tt7121252,7.3,9159
2637,ts84644,Westside,SHOW,2018,TV-MA,47,tt8693758,6,168
2638,ts83925,Boca Juniors Confidential,SHOW,2018,,43,tt8893546,6.3,350
2639,tm372969,Love per Square Foot,MOVIE,2018,,133,tt7853242,7.2,8187
2640,ts83820,The Judgement,SHOW,2018,,48,tt8866904,7.1,95
2641,tm300440,The Mansion,MOVIE,2017,PG-13,100,tt7029854,4.6,2592
2642,ts55484,My Only Love Song,SHOW,2017,TV-MA,36,tt6125832,7,647
2643,ts81856,Borges,SHOW,2018,TV-MA,24,tt7895652,6.2,168
2644,ts76771,Stretch Armstrong & the Flex Fighters,SHOW,2017,TV-G,23,tt1379164,6.2,307
2645,tm299730,Lucid Dream,MOVIE,2017,,101,tt6830780,6.1,3575
2646,ts84179,Made in Mexico,SHOW,2018,,50,tt8871764,3.9,760
2647,ts79585,Dinotrux: Supercharged,SHOW,2017,TV-Y7,23,tt7620702,7.5,94
2648,tm351201,In the Family,MOVIE,2017,PG-13,124,tt7642818,7.7,23297
2649,tm408871,Jefe,MOVIE,2018,,89,tt7527538,5.4,1073
2650,ts75750,Revolutionary Love,SHOW,2017,TV-MA,68,tt7340800,6.9,666
2651,ts76540,Dennis & Gnasher Unleashed!,SHOW,2017,TV-Y7,13,tt7081512,7.3,82
2652,tm362264,The Gift,MOVIE,2017,,85,tt6856604,8.1,20
2653,tm412489,Dear Son,MOVIE,2018,,100,tt7537960,6.5,388
2654,tm361588,Mission Kathmandu: The Adventures of Nelly & Simon,MOVIE,2017,,84,tt5433884,5.1,434
2655,tm307767,Baadshaho,MOVIE,2017,,136,tt4906960,5,4783
2656,tm314272,Love.com,MOVIE,2017,,92,tt5635808,5.8,737
2657,tm364206,Ex-Shaman,MOVIE,2018,,81,tt7754564,7.1,245
2658,tm413082,Recovery Boys,MOVIE,2018,,90,tt8167872,6.7,714
2659,ts84555,The Unknown Hitman: The Story of El Cholo AdriÃ¡n,SHOW,2017,TV-MA,49,tt6524440,6.7,144
2660,tm446424,Christmas with a Prince,MOVIE,2018,,82,tt8667202,5.2,1627
2661,tm424898,Bayonet,MOVIE,2018,,101,tt6472116,5.7,549
2662,tm316658,Frat Star,MOVIE,2017,,85,tt5117484,3.6,659
2663,ts86067,Death by Magic,SHOW,2018,TV-14,33,tt8887956,6.1,629
2664,tm349656,A Sort of Family,MOVIE,2017,,95,tt6386168,6.3,694
2665,tm372061,Sudani from Nigeria,MOVIE,2018,PG,123,tt7582102,8.2,4159
2666,tm416121,Kuntilanak,MOVIE,2018,,105,tt8512746,4.6,651
2667,tm350971,The Last Hour,MOVIE,2017,,118,tt7480104,6.3,522
2668,tm445153,Njan Prakashan,MOVIE,2018,G,131,tt8286926,7.6,4304
2669,tm995893,The Crossing,MOVIE,2017,,10,tt7466040,7.5,
2670,ts82085,Ainori Love Wagon: Asian Journey,SHOW,2017,,27,tt11542960,6.8,271
2671,tm438994,The Holiday Calendar,MOVIE,2018,,95,tt8262802,5.7,9985
2672,tm428453,Cities of Last Things,MOVIE,2018,,106,tt4397342,6.2,1615
2673,ts229123,Little Singham,SHOW,2018,,12,tt11151836,3.5,91
2674,ts83204,Million Pound Menu,SHOW,2018,,59,tt8488494,6.5,563
2675,tm363003,Seeing Allred,MOVIE,2018,,96,tt7689924,7.2,1338
2676,ts83429,Take My Brother Away,SHOW,2018,,46,tt8894324,6.7,161
2677,ts83663,A Taiwanese Tale of Two Cities,SHOW,2018,,68,tt8893498,6.1,159
2678,ts75491,Fire Chasers,SHOW,2017,,58,tt7293754,6.6,368
2679,ts82564,Jimmy: The True Story of a True Idiot,SHOW,2018,TV-MA,42,tt6866914,6.8,77
2680,tm295558,The Grown-Ups,MOVIE,2017,,82,tt6618178,7.6,251
2681,tm440946,Christmas with a View,MOVIE,2018,,90,tt8041006,5.1,4544
2682,ts83430,Smoking,SHOW,2018,TV-MA,24,tt8758778,7.4,456
2683,tm463827,Paranormal Investigation,MOVIE,2018,,92,tt9866700,3.7,1652
2684,tm414746,Carlos Ballarta: furia Ã±era,MOVIE,2018,,62,tt7607318,7.2,212
2685,tm432327,C/o Kancharapalem,MOVIE,2018,PG,152,tt7391996,9,6562
2686,tm275437,Coin Heist,MOVIE,2017,PG,97,tt5740806,4.8,2638
2687,ts80859,Here to Heart,SHOW,2018,TV-14,45,tt8791742,7.5,219
2688,tm492277,Semesta,MOVIE,2018,,88,tt9097372,7.3,111
2689,tm431928,Rajma Chawal,MOVIE,2018,,129,tt6747420,5.7,1815
2690,tm407318,SofÃ­a NiÃ±o de Rivera: Natural Selection,MOVIE,2018,,61,tt7607378,6.9,237
2691,tm408892,Unbridled,MOVIE,2018,,96,tt7474914,5.1,498
2692,ts75357,LEGO Elves: Secrets of Elvendale,SHOW,2017,TV-Y7,24,tt7322926,6.9,163
2693,tm320785,The Mars Generation,MOVIE,2017,,97,tt6333096,6.5,989
2694,tm1068348,Deranged,MOVIE,2017,,99,tt15057542,3.5,11
2695,tm430426,El Diesel,MOVIE,2018,,105,tt7906422,4.5,437
2696,tm362121,Time Share,MOVIE,2018,,96,tt6444140,5.9,2762
2697,tm320144,The Wishing Tree,MOVIE,2017,,99,tt2936628,5.7,92
2698,ts79707,Edha,SHOW,2018,TV-MA,40,tt7956274,4.9,632
2699,tm318492,Overnight Republic,MOVIE,2017,PG-13,105,tt6721848,5.8,4632
2700,tm434883,Been So Long,MOVIE,2018,,100,tt1682886,5.4,1100
2701,ts93947,Wrong Kind of Black,SHOW,2018,TV-MA,16,tt8660874,7.7,148
2702,tm374226,Gad Elmaleh: American Dream,MOVIE,2018,,57,tt8110630,7.2,1028
2703,tm337040,Maz Jobrani: Immigrant,MOVIE,2017,,67,tt7164714,6.7,840
2704,tm446574,Love Jacked,MOVIE,2018,PG-13,100,tt4329242,5.9,2142
2705,ts82631,Monkey Twins,SHOW,2018,,53,tt8507498,7.9,92
2706,tm316923,Kartini: Princess of Java,MOVIE,2017,,118,tt6094994,7.6,511
2707,tm348386,Resurface,MOVIE,2017,,27,tt6081408,7.1,286
2708,tm315865,Laerte-se,MOVIE,2017,,100,tt6795136,7,688
2709,tm285329,Take the 10,MOVIE,2017,,80,tt5792472,4.7,3130
2710,tm363181,Ladies First,MOVIE,2017,G,39,tt4389410,3.9,25
2711,tm325433,Dismissal,MOVIE,2017,,90,tt6580972,5,973
2712,tm326773,Sunday's Illness,MOVIE,2018,PG-13,113,tt6053948,6.9,3484
2713,ts83025,Baby Ballroom,SHOW,2017,,45,tt8159960,7.8,198
2714,tm407730,Target,MOVIE,2018,,93,tt8512320,3.9,496
2715,tm370430,Liberated: The New Sexual Revolution,MOVIE,2017,,84,tt6768350,6,1502
2716,ts84167,Age of Rebellion,SHOW,2018,TV-MA,83,tt8931836,8.6,49
2717,tm309115,Naam Shabana,MOVIE,2017,,147,tt6170954,6.2,6712
2718,tm436266,Born Racer,MOVIE,2018,R,88,tt6936350,6.1,256
2719,tm428483,The Girl Allergic to Wi-Fi,MOVIE,2018,,104,tt7619554,6.3,290
2720,tm416341,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,,118,tt7624932,7.7,636
2721,tm411257,Kevin James: Never Don't Give Up,MOVIE,2018,PG,62,tt8324578,6.1,1448
2722,tm451171,Sylvia,MOVIE,2018,,130,tt8326250,4.7,126
2723,tm435487,Suzzanna: Buried Alive,MOVIE,2018,,125,tt9044128,5.5,894
2724,tm327951,The Doll 2,MOVIE,2017,,116,tt6409782,5.2,534
2725,tm417111,How to Get Over a Breakup,MOVIE,2018,,104,tt8435268,6.1,1972
2726,ts81886,All About the Washingtons,SHOW,2018,TV-G,23,tt7661368,4.8,708
2727,tm425748,Cook Off,MOVIE,2017,PG,116,tt7981318,6.1,337
2728,tm430057,Weapon of Choice,MOVIE,2018,,90,tt7683350,4.8,162
2729,tm353875,All the Reasons to Forget,MOVIE,2017,,90,tt6964520,6.2,523
2730,tm313472,The Lost Brother,MOVIE,2017,,112,tt6522634,6.5,1690
2731,tm430496,D.L. Hughley: Contrarian,MOVIE,2018,,58,tt8426270,6.6,606
2732,ts77219,Part-Time Idol,SHOW,2017,TV-14,40,tt8835780,6.7,108
2733,tm444043,Hometown Holiday,MOVIE,2018,,84,tt8659750,5,994
2734,ts82550,The Single Wives,SHOW,2018,TV-MA,50,tt8694342,6.5,73
2735,tm317274,Can't Help Falling in Love,MOVIE,2017,,119,tt6725484,7.2,889
2736,ts80445,The Honeymoon Stand Up Special,SHOW,2018,,31,tt7698408,6.8,515
2737,tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,,88,tt9182404,7.9,133
2738,tm321149,Fishtronaut: The Movie,MOVIE,2018,G,88,tt7804254,7.5,72
2739,tm299771,Gad Gone Wild,MOVIE,2017,,57,tt6550440,6.9,396
2740,tm369433,Awe!,MOVIE,2018,,115,tt7797658,7.8,4967
2741,tm313424,Pad Man,MOVIE,2018,PG-13,140,tt7218518,7.9,25269
2742,tm352705,Jack Whitehall: At Large,MOVIE,2017,,67,tt7539884,6.9,2094
2743,tm328052,Sparring,MOVIE,2017,,95,tt7222552,6.4,614
2744,ts75320,A Boy Named Flora A,SHOW,2017,TV-MA,89,tt6284014,7.9,314
2745,tm351171,My Travel Buddy,MOVIE,2017,PG-13,115,tt7535792,6.1,6656
2746,tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,,65,tt9238720,6.6,526
2747,tm336227,Catching Feelings,MOVIE,2017,,115,tt6095982,5.8,552
2748,ts57913,Strongest Deliveryman,SHOW,2017,TV-MA,55,tt7022748,7.4,626
2749,tm285712,Jen Kirkman: Just Keep Livin'?,MOVIE,2017,,69,tt6386352,6.7,1281
2750,tm415245,Crossroads: One Two Jaga,MOVIE,2018,,80,tt6603812,6.6,634
2751,tm322200,Superlopez,MOVIE,2018,G,108,tt4110388,5.4,3574
2752,tm407349,The Birth Reborn 2,MOVIE,2018,PG,91,tt16114198,6.6,5
2753,tm430090,The Last Runaway,MOVIE,2018,,107,tt7606620,5.9,719
2754,tm360945,Soorma,MOVIE,2018,PG-13,131,tt7690638,7.4,5103
2755,tm299790,Cristela Alonzo: Lower Classy,MOVIE,2017,,66,tt6555236,6.4,845
2756,ts82887,The Could've-Gone-All-the-Way Committee,SHOW,2018,TV-14,24,tt8499662,6.8,102
2757,tm361505,48 Christmas Wishes,MOVIE,2017,,84,tt7422638,3.9,1103
2758,tm345767,The Maus,MOVIE,2017,,90,tt5586362,4.7,6331
2759,tm294696,Bygones Be Bygones,MOVIE,2017,PG-13,103,tt6318200,6.2,3973
2760,tm363088,Russell Howard: Recalibrate,MOVIE,2017,,69,tt7736664,7.4,1587
2761,tm319512,The Girl From the Song,MOVIE,2017,,102,tt6336270,5.6,1750
2762,tm432313,Manu,MOVIE,2018,,182,tt6615648,8,1073
2763,tm413129,Goyo: The Boy General,MOVIE,2018,,155,tt8443480,6.7,799
2764,tm316744,Lucas Brothers: On Drugs,MOVIE,2017,,49,tt6218048,5.5,830
2765,tm412515,Coffee for All,MOVIE,2017,,69,tt6721132,5.6,385
2766,tm443283,Loudon Wainwright III: Surviving Twin,MOVIE,2018,,91,tt9203030,7.1,94
2767,tm420311,Ana e VitÃ³ria,MOVIE,2018,,115,tt8583378,6.4,604
2768,tm449860,King of Boys,MOVIE,2018,,169,tt8329618,6.1,404
2769,ts77011,The Many Faces of Ito,SHOW,2017,,30,tt7134506,6.7,244
2770,tm314677,Silence Is Welcome,MOVIE,2017,,94,tt6436212,4.6,101
2771,tm434179,Two Catalonias,MOVIE,2018,,116,tt8893608,6.4,677
2772,tm415938,No One Will Ever Know,MOVIE,2018,,102,tt8267320,6.2,135
2773,tm351688,Def Comedy Jam 25,MOVIE,2017,,81,tt7427130,6.6,1096
2774,tm275004,Bon Cop Bad Cop 2,MOVIE,2017,,126,tt4738174,6.6,4126
2775,tm421335,Jim Jefferies: This Is Me Now,MOVIE,2018,,70,tt8617844,7.3,3984
2776,tm819641,Match,MOVIE,2017,,90,tt10546234,4.1,7
2777,tm326089,Mubarakan,MOVIE,2017,PG-13,156,tt6272828,5.6,3906
2778,tm431760,Paskal,MOVIE,2018,,100,tt9066070,6.8,2964
2779,tm461349,Stars in the Sky: A Hunting Story,MOVIE,2018,,69,tt10078502,7.3,333
2780,tm444564,Tattoo of Revenge,MOVIE,2018,R,150,tt8276106,4.9,112
2781,tm409376,Pickpockets,MOVIE,2018,,100,tt7527694,5.4,1179
2782,tm436171,El Potro: lo mejor del amor,MOVIE,2018,,122,tt9426178,5.2,723
2783,tm430748,Neevevaro,MOVIE,2018,PG,130,tt8571410,6.9,809
2784,ts81632,A House of Blocks,SHOW,2017,TV-MA,84,tt7053684,2.3,137
2785,ts83710,First and Last,SHOW,2018,TV-MA,44,tt8893502,6.7,421
2786,tm356666,Judah Friedlander: America Is the Greatest Country in the United States,MOVIE,2017,R,84,tt7582890,7.8,1436
2787,ts265844,#ABtalks,SHOW,2018,TV-PG,68,tt12635254,9.6,7
2788,tm422359,Aurora,MOVIE,2018,,110,tt8821182,4.3,603
2789,tm431275,Gunshot,MOVIE,2018,,96,tt5639722,6.8,593
2790,tm352951,Smaller and Smaller Circles,MOVIE,2017,,111,tt7512304,6.6,234
2791,tm362047,Todd Barry: Spicy Honey,MOVIE,2017,,60,tt6856186,6.8,840
2792,tm323300,Joshua: Teenager vs. Superpower,MOVIE,2017,,78,tt6333072,7.2,1531
2793,tm357708,The Bros,MOVIE,2017,,102,tt7967580,6.1,616
2794,tm444821,5 Star Christmas,MOVIE,2018,,92,tt8775056,4.5,767
2795,tm351505,The Reservoir Game,MOVIE,2017,,100,tt7867724,6,35
2796,tm408257,Todo lo que serÃ­a Lucas Lauriente,MOVIE,2018,,78,tt7607452,6.9,108
2797,ts272185,Running Man,SHOW,2017,,11,tt11256118,8.4,32
2798,ts53166,Julie's Greenroom,SHOW,2017,,26,tt5779222,8.2,328
2799,tm435333,DTC â€“Yukemuri Junjo Henâ€“ from HiGH&LOW,MOVIE,2018,,102,tt9765900,6.8,55
2800,tm411856,Hari Kondabolu: Warn Your Relatives,MOVIE,2018,,67,tt8342748,6.5,837
2801,tm358188,Alexis de Anda: Mea Culpa,MOVIE,2017,,54,tt7587068,4.9,101
2802,tm684591,Freej Al Taibeen,MOVIE,2018,PG-13,100,tt10078900,5.8,9
2803,ts57281,All Hail King Julien: Exiled,SHOW,2017,TV-Y7,23,tt6865906,7.5,559
2804,tm345225,Gurgaon,MOVIE,2017,,107,tt4699202,6.5,2191
2805,tm443537,Ani... Dr. Kashinath Ghanekar,MOVIE,2018,,159,tt8784906,8.5,1071
2806,tm311902,Jim Norton: Mouthful of Shame,MOVIE,2017,,61,tt6664120,7,1324
2807,tm368350,Jonaki,MOVIE,2018,,96,tt6346982,6.8,251
2808,tm434126,Rafinha Bastos: Ultimatum,MOVIE,2018,,62,tt9038520,6.5,214
2809,tm361312,A StoryBots Christmas,MOVIE,2017,,25,tt7018722,5.7,156
2810,ts87591,Justice: Qalb Al Adala,SHOW,2017,TV-14,37,tt5338544,5.6,155
2811,tm431081,Lionheart,MOVIE,2018,,95,tt7707314,5.7,1444
2812,tm420800,"To Each, Her Own",MOVIE,2018,,95,tt15739130,5.4,1726
2813,ts80692,REA(L)OVE,SHOW,2018,TV-MA,45,tt8477194,6.6,210
2814,ts113031,Droppin' Cash: Los Angeles,SHOW,2018,TV-MA,23,tt7983796,3.4,116
2815,ts75138,Argon,SHOW,2017,,63,tt7094798,7.3,261
2816,tm373134,Night of Knots,MOVIE,2018,G,100,tt8045670,5.4,1282
2817,tm348191,Love You to the Stars and Back,MOVIE,2017,,111,tt7127344,7.6,531
2818,tm375091,Marlon Wayans: Woke-ish,MOVIE,2018,,68,tt7655590,6.5,1390
2819,ts55576,Buddy Thunderstruck,SHOW,2017,TV-Y7,22,tt6591468,7.8,489
2820,tm307383,Ghost Hunting,MOVIE,2017,,94,tt6568868,7.1,219
2821,tm469399,Music Teacher,MOVIE,2018,,101,tt3257794,6.2,684
2822,tm347060,Poster Boys,MOVIE,2017,PG-13,128,tt6352548,5.5,1541
2823,ts76646,Blazing Transfer Students,SHOW,2017,TV-MA,26,tt7931520,7,116
2824,ts81857,Club de Cuervos Presents: The Ballad of Hugo SÃ¡nchez,SHOW,2018,TV-MA,32,tt8498114,6.4,816
2825,tm430660,Munafik 2,MOVIE,2018,,104,tt7059506,6.3,1654
2826,tm430059,The Hows of Us,MOVIE,2018,,117,tt8769032,6.7,2695
2827,ts101883,Regiment Diaries,SHOW,2018,TV-PG,42,tt9642576,8.6,80
2828,tm324753,Marco Luque - We are together,MOVIE,2017,,73,tt6852616,4.4,76
2829,tm314138,Felipe Neto: My Life Makes No Sense,MOVIE,2017,,90,tt6690322,4.4,245
2830,tm327619,Aditi Mittal: Things They Wouldn't Let Me Say,MOVIE,2017,,62,tt7127976,4.3,330
2831,tm244473,Blessed Benefit,MOVIE,2017,,83,tt5161784,6.6,665
2832,ts84985,Robozuna,SHOW,2018,,22,tt8454808,6.6,92
2833,tm371622,Malena Pichot: Estupidez compleja,MOVIE,2018,,50,tt7607370,5.7,360
2834,tm464947,Chief Daddy,MOVIE,2018,,98,tt9652322,4.7,269
2835,tm442354,Adhugo,MOVIE,2018,,110,tt7822454,5.9,65
2836,tm439678,Solo el amor,MOVIE,2018,,93,tt7608430,4.7,68
2837,tm446558,Hedefim Sensin,MOVIE,2018,,105,tt8493514,6.2,4384
2838,tm366383,Deliha 2,MOVIE,2018,G,106,tt7871636,4.7,2554
2839,tm414340,Spivak,MOVIE,2018,,91,tt6342110,5.6,732
2840,tm197806,For Here or to Go?,MOVIE,2017,,105,tt4157510,6.8,605
2841,tm361161,DreamWorks Home: For the Holidays,MOVIE,2017,PG-13,45,tt7713204,4.9,149
2842,ts86302,Check The Store Next Door,SHOW,2018,TV-14,30,tt9545904,7.8,129
2843,tm431169,Late Life: The Chien-Ming Wang Story,MOVIE,2018,,97,tt8234502,7.2,465
2844,tm344562,Listen,MOVIE,2017,,109,tt6350558,6.6,227
2845,tm363878,Aiyaary,MOVIE,2018,,157,tt6774212,5.2,4671
2846,ts84038,Battlefish,SHOW,2018,,45,tt8893566,7,426
2847,tm426238,Pulang,MOVIE,2018,,120,tt8595708,6.7,594
2848,ts74805,A Little Help with Carol Burnett,SHOW,2018,TV-G,34,tt7204366,6.3,233
2849,tm518107,Alter Ego,MOVIE,2017,,111,tt7125822,5.7,55
2850,tm404449,Ayotzinapa: The Turtle's Pace,MOVIE,2018,,80,tt8219520,7.4,204
2851,tm323602,The Price of Success,MOVIE,2017,,92,tt6194540,5.8,362
2852,tm438250,"I, Potro",MOVIE,2018,,50,tt9154584,6.2,493
2853,tm351181,Turkish Dance School,MOVIE,2017,PG-13,111,tt7533878,5.7,2113
2854,tm374395,Vanjagar Ulagam,MOVIE,2018,PG-13,161,tt7933564,6,258
2855,tm360763,Verses of Love 2,MOVIE,2017,,125,tt7128070,5.9,603
2856,tm423802,Luciano Mellera: Infantiloide,MOVIE,2018,PG-13,66,tt7607400,7.5,1516
2857,tm442805,My Travel Buddy 2,MOVIE,2018,PG-13,116,tt8748256,5.8,3217
2858,tm345960,Alan SaldaÃ±a: mi vida de pobre,MOVIE,2017,,53,tt7183082,6.3,68
2859,tm319127,Vir Das: Abroad Understanding,MOVIE,2017,,65,tt6822400,6.9,1697
2860,tm430666,Hantu Kak Limah,MOVIE,2018,,111,tt8757960,5.6,677
2861,tm431214,Back to Q82,MOVIE,2017,,105,tt6225842,6,94
2862,tm369315,Garbage,MOVIE,2018,,105,tt7981260,3.4,1004
2863,tm408781,Teefa in Trouble,MOVIE,2018,PG-13,155,tt8043306,7.3,3569
2864,tm361633,Potato Potahto,MOVIE,2017,,104,tt6950250,4.1,208
2865,tm327636,Joe Mande's Award-Winning Comedy Special,MOVIE,2017,,66,tt7183876,6.1,498
2866,ts119220,The Hollywood Masters,SHOW,2017,TV-MA,34,tt7178034,7.2,86
2867,tm349418,The Royal Hibiscus Hotel,MOVIE,2018,,90,tt7229730,5.5,276
2868,ts85250,Kulipari: Dream Walker,SHOW,2018,TV-Y7,19,tt9203064,7.7,91
2869,tm153164,Puriyaatha Puthir,MOVIE,2017,,140,tt3407614,6.6,1032
2870,ts56251,ID-0,SHOW,2017,TV-14,24,tt7161218,6.2,320
2871,tm346398,Ryan Hamilton: Happy Face,MOVIE,2017,,56,tt6892378,7.3,921
2872,tm305227,Daniel Sosa: Sosafado,MOVIE,2017,,77,tt6502534,5.4,98
2873,tm446104,Fantastica,MOVIE,2018,G,114,tt9270416,3.6,212
2874,tm459024,Food on the Go,MOVIE,2017,,66,tt7321504,6.3,211
2875,tm373864,AgustÃ­n AristarÃ¡n: Soy Rada,MOVIE,2018,,60,tt8004552,6.1,121
2876,tm306680,Grillo vs Grillo,MOVIE,2017,,95,tt6522846,5.2,129
2877,tm286520,Jim Gaffigan: Cinco,MOVIE,2017,,73,tt6090102,7.1,2381
2878,tm447261,Free Rein: The Twelve Neighs of Christmas,MOVIE,2018,,58,tt9315418,6.7,5633
2879,tm307698,My Ex & Whys,MOVIE,2017,,120,tt6544850,6.2,572
2880,tm244277,Pa Paandi,MOVIE,2017,,125,tt6734886,7.4,1725
2881,tm376844,Penalty Kick,MOVIE,2018,PG-13,89,tt8007436,3.7,280
2882,tm814861,Noblemen,MOVIE,2018,,108,tt6514218,5.6,274
2883,tm346390,Brad Paisley's Comedy Rodeo,MOVIE,2017,,63,tt6794448,5.7,151
2884,tm313118,"Love, Surreal and Odd",MOVIE,2017,G,95,tt6555772,5.6,3216
2885,tm423315,PacÃ­ficum,MOVIE,2017,,74,tt8026108,6.5,126
2886,tm417488,Mama's Boy,MOVIE,2018,,104,tt8665900,6.1,987
2887,tm353791,Seven Sundays,MOVIE,2017,,128,tt7502214,7.7,456
2888,tm444576,Puppy Star Christmas,MOVIE,2018,PG,90,tt8861786,3.6,248
2889,tm434776,Mo Amer: The Vagabond,MOVIE,2018,,56,tt9060526,7.3,799
2890,tm445258,Marriage Palace,MOVIE,2018,,102,tt8852242,6.2,180
2891,ts82160,Harvey Street Kids,SHOW,2018,TV-Y7,24,tt7758552,6.8,249
2892,tm364769,Pahuna: The Little Visitors,MOVIE,2017,,138,tt6940696,7.5,397
2893,tm411508,Mahi NRI,MOVIE,2017,,132,tt5910902,5.9,83
2894,tm319477,Rodney King,MOVIE,2017,,52,tt6624312,5.8,601
2895,tm433215,Exes Baggage,MOVIE,2018,,104,tt8835552,6.4,267
2896,tm456983,Mauli,MOVIE,2018,,134,tt8826936,5.6,362
2897,tm320756,Tracy Morgan: Staying Alive,MOVIE,2017,,60,tt6680270,6.1,1202
2898,tm466084,Voulez-vous rire avec moi ce soir?,MOVIE,2018,,93,tt8413624,6.8,43
2899,tm430459,La Leyenda del Diamante,MOVIE,2018,,87,tt6487242,3.4,48
2900,tm413266,Pup Star: World Tour,MOVIE,2018,G,87,tt7322864,3.8,207
2901,tm404569,Shubh Aarambh,MOVIE,2017,,126,tt6949882,6.8,121
2902,tm325610,Chris D'Elia: Man on Fire,MOVIE,2017,,65,tt7068896,6.5,1720
2903,tm1063790,A Man for The Weekend,MOVIE,2017,,94,tt15007420,4,11
2904,tm358239,DeRay Davis: How to Act Black,MOVIE,2017,PG,66,tt7288084,6.1,427
2905,tm354136,"El Especial de Alex FernÃ¡ndez, el Especial",MOVIE,2017,,52,tt7520228,6.6,73
2906,ts54112,Life Plan A and B,SHOW,2017,TV-PG,80,tt7034962,7.8,106
2907,tm411649,Thug Life,MOVIE,2017,,134,tt9537072,5.7,48
2908,tm350945,Posesif,MOVIE,2017,,102,tt8425410,7.4,920
2909,tm244310,Merku Thodarchi Malai,MOVIE,2018,,122,tt7794052,8.6,1810
2910,tm370781,Natalia Valdebenito: El especial,MOVIE,2018,,76,tt7663776,5.1,82
2911,tm376709,Jani DueÃ±as: Grandes fracasos de ayer y hoy,MOVIE,2018,,77,tt7607260,4.8,71
2912,tm368284,Arango y Sanint: RÃ­ase el show,MOVIE,2018,,62,tt7606464,4,42
2913,tm328041,Doob,MOVIE,2017,,102,tt5513920,6.2,1863
2914,tm375836,Adel Karam: Live from Beirut,MOVIE,2018,R,59,tt8081748,5.5,144
2915,tm358370,Love and Shukla,MOVIE,2017,,117,tt7647198,7.3,933
2916,tm367105,Alejandro RiaÃ±o: Especial de stand up,MOVIE,2018,,60,tt7607558,4.9,69
2917,tm289882,Birdshot,MOVIE,2017,,116,tt6159150,6.6,781
2918,tm370472,Kavin Jay : Everybody Calm Down!,MOVIE,2018,,53,tt7924764,5.9,232
2919,tm369453,Mau Nieto: viviendo sobrioâ€¦ desde el bar,MOVIE,2018,,57,tt7607492,6.7,80
2920,tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,2018,PG-13,56,tt7607498,6.6,39
2921,tm438005,First Love,MOVIE,2018,,122,tt9060390,6,149
2922,tm416134,Fernando Sanjiao: Hombre,MOVIE,2018,,63,tt7607332,6.3,57
2923,ts97584,Highland: Thailand's Marijuana Awakening,SHOW,2017,TV-MA,20,tt7201224,6.2,24
2924,tm369210,Ricardo Quevedo: Hay gente asÃ­,MOVIE,2018,,58,tt7607450,6.3,104
2925,tm371741,Si saben cÃ³mo me pongo Â¿Pa' quÃ© me invitan?,MOVIE,2018,,89,tt7940122,4.6,216
2926,tm478147,The Lost CafÃ©,MOVIE,2018,,76,tt7371662,6.4,24
2927,tm840936,ZoÃ©: Panoramas,MOVIE,2017,PG,89,tt5158844,6.8,77
2928,tm349134,Fabrizio Copano: solo pienso en mÃ­,MOVIE,2017,,59,tt8134310,5,33
2929,tm459527,Good Game: The Beginning,MOVIE,2018,PG-13,104,tt8510324,4.4,1796
2930,tm440324,Santo cachÃ³n,MOVIE,2018,,87,tt9189572,4.8,53
